1413341126857,-0.459245,-9.196277,4.2912765,null
1413341126922,-0.61252624,-8.966354,4.367917,null
1413341126987,-0.53588563,-8.659792,4.367917,null
1413341127051,-0.68916684,-8.621471,4.5211983,null
1413341127116,-0.65084654,-8.813073,4.597839,null
1413341127180,-0.7658075,-8.6981125,4.636159,null
1413341127245,-0.8424481,-8.928034,4.75112,null
1413341127310,-0.61252624,-8.736432,4.406237,null
1413341127374,-0.7274872,-8.966354,4.252956,null
1413341127439,-0.8041278,-8.813073,4.252956,null
1413341127503,-0.65084654,-8.889713,4.061354,null
1413341127568,-0.7658075,-9.042995,4.0996747,null
1413341127632,-0.65084654,-9.157956,4.061354,null
1413341127697,-0.7658075,-9.081315,4.061354,null
1413341127762,-0.8041278,-8.928034,3.869753,null
1413341127826,-0.7274872,-8.928034,3.8314326,null
1413341127891,-0.7658075,-9.272917,4.023034,null
1413341127956,-0.68916684,-9.157956,3.869753,null
1413341128020,-0.8424481,-9.119636,3.9080732,null
1413341128085,-0.8424481,-9.081315,3.9463935,null
1413341128149,-0.8424481,-9.234596,3.869753,null
1413341128216,-0.7658075,-8.889713,3.9080732,null
1413341128279,-0.7658075,-9.081315,3.6398308,null
1413341128344,-0.7274872,-9.311237,3.6781511,null
1413341128408,-0.7658075,-9.119636,3.3715887,null
1413341128473,-0.8807684,-9.004675,3.7931123,null
1413341128537,-0.61252624,-9.6178,3.6398308,null
1413341128657,-0.7274872,-9.157956,3.409909,null
1413341128679,-0.7274872,-8.966354,3.4865496,null
1413341128732,-0.8041278,-9.502839,3.7931123,null
1413341128795,-0.7658075,-9.004675,3.4482293,null
1413341128860,-0.7658075,-9.272917,3.754792,null
1413341128924,-0.65084654,-8.966354,3.6015105,null
1413341128990,-0.8041278,-9.349558,3.754792,null
1413341129053,-0.7658075,-9.119636,3.52487,null
1413341129118,-0.68916684,-9.311237,3.7164717,null
1413341129183,-0.61252624,-9.119636,3.409909,null
1413341129248,-0.68916684,-9.349558,3.6781511,null
1413341129312,-0.65084654,-9.081315,3.52487,null
1413341129377,-0.4975653,-9.196277,3.5631902,null
1413341129441,-0.57420594,-9.196277,3.52487,null
1413341129506,-0.57420594,-9.311237,3.4865496,null
1413341129570,-0.65084654,-9.272917,3.5631902,null
1413341129635,-0.65084654,-9.272917,3.4865496,null
1413341129699,-0.65084654,-9.157956,3.4865496,null
1413341129764,-0.61252624,-9.272917,3.6015105,null
1413341129828,-0.61252624,-9.234596,3.52487,null
1413341129893,-0.65084654,-9.272917,3.4865496,null
1413341129958,-0.65084654,-9.234596,3.4482293,null
1413341130022,-0.4975653,-9.234596,3.4482293,null
1413341130087,-0.65084654,-9.196277,3.52487,null
1413341130152,-0.65084654,-9.234596,3.52487,null
1413341130220,-0.61252624,-9.234596,3.4865496,null
1413341130280,-0.61252624,-9.311237,3.6015105,null
1413341130346,-0.65084654,-9.234596,3.409909,null
1413341130410,-0.65084654,-9.196277,3.409909,null
1413341130475,-0.61252624,-9.311237,3.5631902,null
1413341130539,-0.68916684,-9.272917,3.4865496,null
1413341130603,-0.61252624,-9.234596,3.52487,null
1413341130668,-0.57420594,-9.234596,3.52487,null
1413341130733,-0.61252624,-9.234596,3.4482293,null
1413341130797,-0.65084654,-9.196277,3.6015105,null
1413341130863,-0.57420594,-9.311237,3.3332684,null
1413341130927,-0.68916684,-9.349558,3.294948,null
1413341130991,-0.57420594,-9.311237,3.4865496,null
1413341131055,-0.61252624,-9.234596,3.3715887,null
1413341131120,-0.61252624,-9.311237,3.3332684,null
1413341131185,-0.65084654,-9.311237,3.4865496,null
1413341131249,-0.68916684,-9.272917,3.4865496,null
1413341131314,-0.65084654,-9.272917,3.409909,null
1413341131379,-0.65084654,-9.349558,3.409909,null
1413341131444,-0.65084654,-9.196277,3.4482293,null
1413341131508,-0.57420594,-9.349558,3.4865496,null
1413341131572,-0.68916684,-9.157956,3.4865496,null
1413341131638,-0.65084654,-9.042995,3.4865496,null
1413341131702,-0.7658075,-9.579479,3.026706,null
1413341131766,-0.7658075,-9.349558,3.2566278,null
1413341131830,-0.65084654,-9.65612,3.6015105,null
1413341131917,-0.7658075,-9.081315,3.1799872,null
1413341131960,-0.68916684,-9.196277,3.1799872,null
1413341132025,-0.61252624,-9.349558,3.52487,null
1413341132089,-0.8041278,-9.272917,3.4482293,null
1413341132154,-0.7274872,-9.119636,3.4865496,null
1413341132218,-0.7658075,-9.311237,3.4865496,null
1413341132283,-0.68916684,-9.272917,3.4865496,null
1413341132348,-0.7274872,-9.196277,3.409909,null
1413341132413,-0.7274872,-9.234596,3.5631902,null
1413341132477,-0.65084654,-9.196277,3.52487,null
1413341132541,-0.7658075,-9.234596,3.4865496,null
1413341132607,-0.7274872,-9.196277,3.6015105,null
1413341132671,-0.7274872,-9.272917,3.4865496,null
1413341132735,-0.7274872,-9.157956,3.52487,null
1413341132801,-0.68916684,-9.196277,3.4865496,null
1413341132865,-0.7658075,-9.387877,3.3715887,null
1413341132930,-0.7274872,-9.196277,3.4865496,null
1413341132994,-0.4975653,-9.311237,3.2566278,null
1413341133059,-0.65084654,-9.426198,3.5631902,null
1413341133124,-0.34428406,-9.426198,3.2566278,null
1413341133188,-0.07604187,-9.426198,3.1799872,null
1413341133254,-0.03772156,-9.962683,2.5285418,null
1413341133316,0.26884094,-9.311237,2.6435027,null
1413341133382,0.15388,-9.004675,2.681823,null
1413341133447,0.49876282,-9.541159,2.9883857,null
1413341133511,0.42212218,-9.579479,2.6435027,null
1413341133576,0.34548157,-9.387877,2.7967842,null
1413341133639,0.30716124,-9.464519,2.4519012,null
1413341133704,0.38380188,-9.6178,2.6435027,null
1413341133769,0.30716124,-9.541159,2.5285418,null
1413341133834,0.26884094,-9.6178,2.7584639,null
1413341133899,0.23052064,-9.541159,2.4902215,null
1413341133963,0.34548157,-9.579479,2.6435027,null
1413341134027,0.26884094,-9.502839,2.6051824,null
1413341134092,0.30716124,-9.426198,2.5285418,null
1413341134157,0.30716124,-9.6178,2.5285418,null
1413341134222,0.30716124,-9.6178,2.4519012,null
1413341134286,0.26884094,-9.426198,2.5285418,null
1413341134351,0.34548157,-9.65612,2.4902215,null
1413341134415,0.34548157,-9.502839,2.4519012,null
1413341134480,0.34548157,-9.579479,2.4902215,null
1413341134545,0.26884094,-9.464519,2.5285418,null
1413341134609,0.30716124,-9.579479,2.4902215,null
1413341134674,0.26884094,-9.579479,2.566862,null
1413341134739,0.19220032,-9.579479,2.4519012,null
1413341134803,0.38380188,-9.541159,2.7584639,null
1413341134868,0.11555969,-9.6178,2.6435027,null
1413341134932,0.26884094,-9.464519,2.4519012,null
1413341134997,0.34548157,-9.579479,2.7967842,null
1413341135062,0.26884094,-9.541159,2.6051824,null
1413341135126,0.19220032,-9.426198,2.7584639,null
1413341135191,0.26884094,-9.65612,2.7201433,null
1413341135256,0.26884094,-9.464519,2.911745,null
1413341135320,0.34548157,-9.464519,3.0650263,null
1413341135385,0.38380188,-9.349558,3.141667,null
1413341135449,0.34548157,-9.272917,3.0650263,null
1413341135514,0.30716124,-9.349558,3.0650263,null
1413341135579,0.38380188,-9.311237,3.141667,null
1413341135645,0.34548157,-9.502839,3.2566278,null
1413341135708,0.30716124,-9.311237,3.1033466,null
1413341135772,0.30716124,-9.387877,3.1799872,null
1413341135837,0.34548157,-9.349558,3.1033466,null
1413341135902,0.26884094,-9.426198,3.0650263,null
1413341135966,0.38380188,-9.387877,3.141667,null
1413341136031,0.34548157,-9.464519,3.141667,null
1413341136095,0.30716124,-9.387877,3.026706,null
1413341136160,0.38380188,-9.387877,3.0650263,null
1413341136224,0.42212218,-9.311237,3.0650263,null
1413341136289,0.34548157,-9.464519,3.2183075,null
1413341136353,0.30716124,-9.311237,3.1033466,null
1413341136418,0.34548157,-9.387877,3.141667,null
1413341136483,0.38380188,-9.387877,3.141667,null
1413341136547,0.34548157,-9.349558,3.1033466,null
1413341136612,0.38380188,-9.426198,3.1799872,null
1413341136677,0.34548157,-9.387877,3.141667,null
1413341136741,0.30716124,-9.387877,3.1033466,null
1413341136806,0.42212218,-9.272917,3.0650263,null
1413341136870,0.4604425,-9.426198,3.141667,null
1413341136935,0.38380188,-9.387877,3.0650263,null
1413341137000,0.34548157,-9.311237,3.141667,null
1413341137064,0.42212218,-9.349558,3.0650263,null
1413341137129,0.38380188,-9.387877,3.026706,null
1413341137193,0.38380188,-9.426198,3.026706,null
1413341137258,0.30716124,-9.387877,3.026706,null
1413341137323,0.38380188,-9.541159,2.9883857,null
1413341137387,0.34548157,-9.387877,2.9883857,null
1413341137452,0.42212218,-9.426198,3.1033466,null
1413341137517,0.34548157,-9.349558,3.026706,null
1413341137581,0.30716124,-9.464519,3.1033466,null
1413341137646,0.30716124,-9.349558,2.9500654,null
1413341137710,0.38380188,-9.426198,3.0650263,null
1413341137775,0.34548157,-9.387877,3.0650263,null
1413341137839,0.38380188,-9.387877,2.9883857,null
1413341137904,0.34548157,-9.464519,3.141667,null
1413341137969,0.38380188,-9.387877,3.1033466,null
1413341138033,0.34548157,-9.387877,3.026706,null
1413341138098,0.38380188,-9.387877,3.141667,null
1413341138162,0.34548157,-9.387877,3.1033466,null
1413341138227,0.30716124,-9.464519,3.141667,null
1413341138292,0.34548157,-9.387877,3.0650263,null
1413341138356,0.26884094,-9.426198,3.1033466,null
1413341138421,0.42212218,-9.349558,3.1799872,null
1413341138486,0.30716124,-9.426198,3.1033466,null
1413341138550,0.30716124,-9.387877,3.0650263,null
1413341138615,0.34548157,-9.426198,3.141667,null
1413341138679,0.30716124,-9.349558,3.0650263,null
1413341138744,0.34548157,-9.387877,3.0650263,null
1413341138808,0.30716124,-9.464519,3.141667,null
1413341138873,0.34548157,-9.387877,3.1033466,null
1413341138938,0.34548157,-9.426198,3.141667,null
1413341139002,0.19220032,-9.311237,3.0650263,null
1413341139067,0.49876282,-9.349558,3.2183075,null
1413341139131,0.38380188,-9.387877,3.1033466,null
1413341139196,0.4604425,-9.464519,3.2566278,null
1413341139260,0.19220032,-9.272917,2.9883857,null
1413341139325,0.19220032,-9.387877,2.9500654,null
1413341139390,0.38380188,-9.426198,2.9883857,null
1413341139454,0.34548157,-9.502839,3.026706,null
1413341139519,0.23052064,-9.387877,2.9883857,null
1413341139584,0.07723938,-9.426198,2.9883857,null
1413341139648,-0.03772156,-9.311237,2.6051824,null
1413341139713,0.07723938,-9.771081,3.6398308,null
1413341139777,0.07723938,-9.464519,3.5631902,null
1413341139842,5.987549E-4,-9.272917,3.3715887,null
1413341139907,0.26884094,-8.889713,3.2183075,null
1413341139971,0.8053253,-8.506511,4.0996747,null
1413341140036,1.8016534,-8.583151,5.019362,null
1413341140100,0.84364563,-8.506511,3.9080732,null
1413341140164,1.3418097,-9.579479,4.4828777,null
1413341140229,0.53708315,-9.502839,2.6051824,null
1413341140294,1.6866925,-9.8094015,5.0576825,null
1413341140358,2.108216,-8.046667,4.5595183,null
1413341140423,2.3764582,-8.6981125,4.597839,null
1413341140487,2.4530988,-7.7784247,4.4828777,null
1413341140552,2.8363018,-9.464519,5.0576825,null
1413341140619,1.9166144,-8.39155,4.9427214,null
1413341140682,2.1848567,-8.3532295,4.214636,null
1413341140745,2.3381379,-8.544831,5.0960026,null
1413341140811,2.4530988,-7.6634636,3.6015105,null
1413341140875,2.0315752,-8.314909,4.367917,null
1413341140940,1.993255,-8.621471,5.479206,null
1413341141004,1.6100519,-9.081315,2.911745,null
1413341141068,1.265169,-9.387877,5.0576825,null
1413341141133,1.38013,-9.272917,4.8277607,null
1413341141198,0.84364563,-9.081315,4.061354,null
1413341141262,-0.22932312,-9.426198,2.8734248,null
1413341141327,0.84364563,-8.199948,5.2492843,null
1413341141392,1.9549347,-7.6251435,3.3715887,null
1413341141457,3.1811848,-8.506511,4.0996747,null
1413341141521,5.672005,-7.6634636,2.8734248,null
1413341141586,3.9859114,-8.46819,6.820417,null
1413341141650,2.721341,-9.272917,3.52487,null
1413341141715,3.1045442,-8.238269,5.5558467,null
1413341141780,4.215833,-7.586823,4.252956,null
1413341141844,3.5643878,-8.314909,4.78944,null
1413341141909,2.8363018,-9.119636,3.9080732,null
1413341141973,2.7979815,-8.008347,4.061354,null
1413341142038,2.8363018,-8.506511,4.406237,null
1413341142102,2.6830206,-8.659792,3.754792,null
1413341142167,2.7979815,-8.583151,4.406237,null
1413341142232,2.874622,-8.42987,4.061354,null
1413341142296,2.9129424,-8.46819,4.0996747,null
1413341142362,2.9512627,-8.39155,4.137995,null
1413341142425,3.1045442,-8.42987,4.367917,null
1413341142491,2.7596612,-8.544831,4.367917,null
1413341142555,2.6830206,-8.583151,4.214636,null
1413341142620,2.7979815,-8.544831,4.0996747,null
1413341142684,3.3727863,-8.314909,3.3332684,null
1413341142749,3.1428645,-8.046667,5.4408855,null
1413341142813,3.1428645,-8.6981125,4.406237,null
1413341142878,3.717669,-8.42987,3.3332684,null
1413341142943,3.9859114,-7.4718623,4.5595183,null
1413341143007,4.599036,-8.314909,3.6781511,null
1413341143072,4.062552,-8.161628,3.9080732,null
1413341143136,3.602708,-8.544831,3.1799872,null
1413341143201,2.9512627,-8.621471,3.2183075,null
1413341143266,2.7979815,-8.928034,4.061354,null
1413341143330,2.8363018,-8.774753,3.6781511,null
1413341143394,2.721341,-8.774753,3.5631902,null
1413341143460,2.5297394,-9.042995,3.52487,null
1413341143524,2.6447003,-8.6981125,3.52487,null
1413341143589,2.6830206,-8.851394,3.8314326,null
1413341143653,2.5297394,-8.928034,3.7164717,null
1413341143718,2.4530988,-8.889713,3.6015105,null
1413341143783,2.3764582,-9.004675,3.6015105,null
1413341143846,2.3764582,-8.813073,3.409909,null
1413341143911,2.223177,-9.004675,3.8314326,null
1413341143976,2.2614973,-9.081315,3.869753,null
1413341144041,2.223177,-9.081315,3.4865496,null
1413341144105,2.2614973,-8.889713,3.409909,null
1413341144170,2.2998176,-9.004675,3.52487,null
1413341144235,2.4147785,-8.851394,3.6015105,null
1413341144299,2.4530988,-8.889713,3.5631902,null
1413341144363,2.491419,-8.966354,3.5631902,null
1413341144428,2.60638,-8.813073,3.6398308,null
1413341144493,2.6830206,-8.813073,3.754792,null
1413341144558,2.721341,-8.928034,3.52487,null
1413341144622,2.6830206,-8.6981125,3.2566278,null
1413341144687,2.60638,-8.928034,3.294948,null
1413341144752,2.721341,-8.774753,3.6015105,null
1413341144816,2.6447003,-9.004675,3.52487,null
1413341144881,2.5297394,-8.966354,3.4482293,null
1413341144945,2.4530988,-8.889713,3.2566278,null
1413341145010,2.491419,-8.851394,3.4482293,null
1413341145075,2.491419,-8.928034,3.3332684,null
1413341145139,2.5297394,-9.004675,3.4865496,null
1413341145203,2.5297394,-8.966354,3.4482293,null
1413341145268,2.4147785,-8.889713,3.409909,null
1413341145333,2.4147785,-9.004675,3.2183075,null
1413341145398,2.4530988,-8.928034,3.3332684,null
1413341145462,2.4147785,-9.119636,3.4482293,null
1413341145527,2.5680597,-8.928034,3.294948,null
1413341145592,2.6830206,-8.889713,3.2566278,null
1413341145657,2.4530988,-8.889713,3.6398308,null
1413341145721,2.1465364,-9.157956,3.4482293,null
1413341145786,2.108216,-8.966354,3.294948,null
1413341145850,2.223177,-8.928034,3.1799872,null
1413341145914,2.2998176,-9.081315,3.2566278,null
1413341145979,2.5297394,-8.813073,3.0650263,null
1413341146044,2.7596612,-8.851394,3.2183075,null
1413341146108,2.721341,-9.004675,3.409909,null
1413341146173,2.721341,-8.889713,4.3295965,null
1413341146238,2.1848567,-9.004675,3.2566278,null
1413341146301,2.2614973,-8.889713,2.4902215,null
1413341146367,2.6830206,-8.583151,3.141667,null
1413341146431,2.5297394,-9.081315,3.7931123,null
1413341146495,2.2614973,-9.004675,3.9463935,null
1413341146560,2.3764582,-8.928034,3.2566278,null
1413341146625,2.5297394,-8.889713,3.6781511,null
1413341146689,2.491419,-9.042995,3.9847138,null
1413341146754,2.491419,-8.889713,3.6015105,null
1413341146819,2.2998176,-8.928034,3.869753,null
1413341146883,2.108216,-9.081315,3.6781511,null
1413341146948,2.2614973,-9.081315,3.6015105,null
1413341147013,2.60638,-8.851394,3.3332684,null
1413341147077,2.7596612,-8.889713,3.4482293,null
1413341147142,2.60638,-8.736432,3.754792,null
1413341147206,2.7596612,-8.851394,3.0650263,null
1413341147271,3.1811848,-8.314909,3.3332684,null
1413341147336,3.219505,-8.46819,3.6015105,null
1413341147400,3.1045442,-8.544831,3.9847138,null
1413341147465,2.9129424,-8.544831,4.2912765,null
1413341147530,2.874622,-8.506511,4.137995,null
1413341147594,2.7979815,-8.583151,3.9463935,null
1413341147659,2.7596612,-8.46819,4.2912765,null
1413341147723,2.491419,-8.46819,5.0576825,null
1413341147788,1.9166144,-8.314909,4.78944,null
1413341147852,1.993255,-8.928034,4.252956,null
1413341147917,2.491419,-8.276588,4.406237,null
1413341147982,2.3764582,-8.544831,4.5595183,null
1413341148046,2.2998176,-8.659792,4.2912765,null
1413341148111,2.60638,-8.3532295,4.3295965,null
1413341148175,2.4147785,-8.583151,4.3295965,null
1413341148240,2.3381379,-8.506511,4.4828777,null
1413341148305,2.2614973,-8.544831,4.636159,null
1413341148369,2.3381379,-8.544831,4.7127995,null
1413341148435,2.3764582,-8.544831,5.0576825,null
1413341148498,2.1465364,-8.544831,4.406237,null
1413341148563,2.2998176,-8.544831,4.5211983,null
1413341148628,2.5297394,-8.46819,4.4828777,null
1413341148692,2.6447003,-8.42987,4.78944,null
1413341148757,2.4530988,-8.3532295,4.75112,null
1413341148822,2.3381379,-8.544831,4.3295965,null
1413341148886,2.3381379,-8.46819,4.78944,null
1413341148951,2.3764582,-8.46819,4.8277607,null
1413341149015,2.2614973,-8.42987,4.4445577,null
1413341149080,2.3381379,-8.506511,4.8277607,null
1413341149145,2.3764582,-8.42987,4.8660808,null
1413341149209,2.5680597,-8.42987,4.7127995,null
1413341149273,2.5680597,-8.39155,4.6744795,null
1413341149338,2.5297394,-8.314909,4.4828777,null
1413341149403,2.60638,-8.46819,4.636159,null
1413341149467,2.5680597,-8.3532295,4.5211983,null
1413341149532,2.491419,-8.46819,4.597839,null
1413341149597,2.491419,-8.42987,4.5211983,null
1413341149661,2.5297394,-8.3532295,4.8277607,null
1413341149726,2.4530988,-8.42987,4.597839,null
1413341149791,2.491419,-8.42987,4.5211983,null
1413341149855,2.60638,-8.3532295,4.5595183,null
1413341149920,2.5680597,-8.39155,4.75112,null
1413341149984,2.5297394,-8.42987,4.5211983,null
1413341150049,2.5297394,-8.3532295,4.636159,null
1413341150114,2.60638,-8.46819,4.8277607,null
1413341150178,2.5297394,-8.46819,4.8277607,null
1413341150243,2.721341,-8.3532295,4.9044013,null
1413341150307,2.6830206,-8.42987,4.406237,null
1413341150372,2.6447003,-8.314909,4.5211983,null
1413341150470,2.6447003,-8.314909,4.214636,null
1413341150501,2.60638,-8.42987,4.9427214,null
1413341150565,2.5297394,-8.39155,4.597839,null
1413341150630,2.2614973,-8.42987,4.5211983,null
1413341150695,2.3764582,-8.3532295,4.5595183,null
1413341150759,2.223177,-8.3532295,5.2876043,null
1413341150824,2.1848567,-8.506511,5.0960026,null
1413341150889,2.0698957,-8.42987,5.2109637,null
1413341150953,2.108216,-8.39155,4.9427214,null
1413341151018,2.223177,-8.39155,4.6744795,null
1413341151083,2.2614973,-8.314909,4.5595183,null
1413341151147,2.0698957,-8.39155,4.8277607,null
1413341151211,2.0698957,-8.42987,4.75112,null
1413341151276,2.1465364,-8.39155,4.9044013,null
1413341151341,2.108216,-8.3532295,4.8277607,null
1413341151406,2.0315752,-8.42987,4.9044013,null
1413341151469,2.1465364,-8.3532295,4.8660808,null
1413341151534,2.2614973,-8.39155,5.1726437,null
1413341151599,2.223177,-8.39155,5.134323,null
1413341151664,1.9549347,-8.39155,5.2876043,null
1413341151729,1.6866925,-8.314909,5.134323,null
1413341151793,1.6100519,-8.39155,4.636159,null
1413341151858,1.7633331,-8.506511,5.0960026,null
1413341151922,2.108216,-8.084988,4.9427214,null
1413341151987,2.2614973,-7.931706,4.8277607,null
1413341152052,1.9166144,-8.123307,5.479206,null
1413341152116,1.7250128,-8.276588,4.981042,null
1413341152181,1.5334113,-8.161628,5.2876043,null
1413341152245,1.0735675,-8.46819,5.7857685,null
1413341152310,0.8053253,-8.276588,5.479206,null
1413341152375,0.30716124,-8.008347,5.709128,null
1413341152439,-0.4209247,-8.238269,5.862409,null
1413341152504,-0.4975653,-9.119636,5.747448,null
1413341152568,0.49876282,-8.46819,6.207292,null
1413341152633,1.8016534,-7.6634636,5.364245,null
1413341152698,3.2961457,-6.973698,3.9080732,null
1413341152762,3.1428645,-7.5101824,4.981042,null
1413341152827,2.4530988,-8.39155,6.7820964,null
1413341152891,1.8399738,-8.084988,5.6324873,null
1413341152956,1.4567707,-8.199948,5.2492843,null
1413341153020,0.95860654,-8.3532295,5.9390497,null
1413341153085,0.84364563,-8.314909,5.325925,null
1413341153150,0.767005,-8.199948,5.0960026,null
1413341153215,0.8053253,-7.8933854,5.134323,null
1413341153279,0.84364563,-7.548503,4.5595183,null
1413341153343,0.49876282,-7.6634636,4.9044013,null
1413341153408,0.57540345,-7.1269794,6.2839327,null
1413341153472,0.38380188,-6.858737,9.234596,null
1413341153538,5.987549E-4,-6.590495,9.886042,null
1413341153602,-0.4209247,-6.628815,8.314909,null
1413341153667,-0.4209247,-6.7820964,7.318581,null
1413341153731,-0.4209247,-6.6671357,7.4718623,null
1413341153796,-0.34428406,-6.705456,7.2802606,null
1413341153861,-0.34428406,-6.5521746,7.1653,null
1413341153925,-0.459245,-6.5138545,7.3952217,null
1413341153990,-0.34428406,-6.437214,7.931706,null
1413341154054,-0.34428406,-6.1306515,8.199948,null
1413341154119,-0.22932312,-6.207292,7.970026,null
1413341154183,-0.4209247,-6.1689715,7.7784247,null
1413341154248,-0.34428406,-6.1306515,7.5101824,null
1413341154312,5.987549E-4,-6.0156903,7.318581,null
1413341154377,0.30716124,-5.7857685,6.705456,null
1413341154442,-0.7274872,-5.0960026,5.97737,null
1413341154506,-1.8004559,-5.5558467,9.8094015,null
1413341154571,-2.1070185,-4.5211983,10.345885,null
1413341154636,-2.183659,-5.364245,9.349558,null
1413341154700,-1.6471747,-4.9044013,9.157956,null
1413341154765,-1.1490107,-4.75112,8.736432,null
1413341154830,-1.685495,-4.252956,8.774753,null
1413341154894,-0.9574091,-4.2912765,9.924362,null
1413341154959,-0.9957294,-4.367917,8.774753,null
1413341155023,-1.4555731,-4.4828777,9.426198,null
1413341155088,-0.9957294,-4.4445577,8.851394,null
1413341155153,-1.3406122,-4.137995,9.311237,null
1413341155216,-1.187331,-4.1763153,8.928034,null
1413341155282,-1.2256513,-4.252956,9.042995,null
1413341155346,-0.9574091,-3.9080732,8.813073,null
1413341155411,-1.0340496,-4.137995,8.774753,null
1413341155476,-1.1106904,-4.1763153,9.081315,null
1413341155540,-1.3406122,-4.252956,9.464519,null
1413341155605,-1.187331,-3.7164717,9.272917,null
1413341155670,-1.4172528,-3.9847138,9.349558,null
1413341155734,-1.3022919,-3.7164717,9.426198,null
1413341155798,-1.3789325,-3.8314326,9.234596,null
1413341155863,-1.685495,-4.214636,9.272917,null
1413341155927,-1.3022919,-3.7164717,9.119636,null
1413341155992,-1.2256513,-3.754792,9.196277,null
1413341156057,-1.2256513,-3.9080732,9.081315,null
1413341156121,-0.9574091,-3.5631902,9.081315,null
1413341156186,-1.07237,-3.6398308,9.196277,null
1413341156251,-1.187331,-3.3715887,9.6178,null
1413341156315,-0.8424481,-3.5631902,9.69444,null
1413341156380,-0.4975653,-3.4865496,9.272917,null
1413341156444,-1.4938934,-2.0303779,7.816745,null
1413341156508,-1.9920574,-2.413581,8.084988,null
1413341156573,-1.6471747,-2.9500654,7.586823,null
1413341156638,-1.3406122,-5.9390497,9.081315,null
1413341156703,-0.7658075,-6.0540104,9.502839,null
1413341156767,-0.8807684,-5.134323,9.69444,null
1413341156832,-0.8807684,-4.9044013,8.46819,null
1413341156896,-0.7658075,-4.406237,10.039323,null
1413341156961,-1.6471747,-3.026706,9.8094015,null
1413341157026,-2.6435027,-3.3715887,11.150612,null
1413341157090,-1.3789325,-2.9883857,9.157956,null
1413341157155,-0.03772156,-2.7201433,9.65612,null
1413341157219,0.15388,-2.7967842,9.962683,null
1413341157284,-0.1910028,-2.6051824,9.847721,null
1413341157349,-0.30596375,-2.681823,9.541159,null
1413341157413,0.11555969,-2.413581,10.001003,null
1413341157478,-0.459245,-2.6051824,9.6178,null
1413341157542,-0.38260436,-2.6435027,9.65612,null
1413341157607,-0.03772156,-2.3369403,9.886042,null
1413341157671,-0.30596375,-2.566862,9.6178,null
1413341157736,-0.38260436,-2.4902215,9.771081,null
1413341157801,-0.03772156,-2.3752606,9.8094015,null
1413341157865,-0.38260436,-2.29862,9.847721,null
1413341157930,-0.4209247,-2.566862,9.579479,null
1413341157995,-0.03772156,-2.29862,9.847721,null
1413341158059,-0.459245,-2.4902215,9.8094015,null
1413341158123,-0.26764342,-2.29862,9.771081,null
